numero_controle_pncp;numero_item;sequencial_resultado;ni_fornecedor;nome_fornecedor;tipo_pessoa;porte_fornecedor;quantidade_homologada;valor_unitario_homologado;valor_total_homologado;situacao_resultado_id;situacao_resultado_nome;data_resultado;data_cancelamento_raw;cancelado_efetivo;motivo_avaliacao_cancelamento;motivo_cancelamento_raw;reserva_remanescente_codigo;reserva_remanescente_nome;ordem_classificacao_srp;raw_json;captured_at
32665025000109-1-000003/2025;6769335;1;07354397000169;M. M. SANTOS LTDA;PJ;EPP;20.0;65.0;1300.0;1;Informado;2025-11-25;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 6769335, ""dataInclusao"": ""2025-11-25T16:01:11"", ""niFornecedor"": ""07354397000169"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-11-25T16:01:11"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""M. M. SANTOS LTDA"", ""valorTotalHomologado"": 1300.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 2, ""quantidadeHomologada"": 20.0, ""valorUnitarioHomologado"": 65.0, ""percentualDesconto"": 7.1428, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-11-25"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""32665025000109-1-000003/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""EPP"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:19:29.162115
08186277000162-1-000008/2025;4268;1;10505707000103;R.FIGUEIREDO DA COSTA;PJ;ME;160.0;193.05;30888.0;1;Informado;2025-12-01;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 4268, ""dataInclusao"": ""2025-12-01T10:35:01"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-12-01T10:35:01"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R.FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 30888.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 160.0, ""valorUnitarioHomologado"": 193.05, ""percentualDesconto"": 25.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-12-01"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""08186277000162-1-000008/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": true, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:19:38.451661
10820882000195-1-000070/2025;1;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;500.0;23.8;11900.0;1;Informado;2025-12-01;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-12-02T14:41:43"", ""numeroItem"": 1, ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-12-02T14:41:43"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 11900.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 500.0, ""valorUnitarioHomologado"": 23.8, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-12-01"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""10820882000195-1-000070/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:19:39.330619
31443333000119-1-000025/2025;4389;1;61848742000166;TIFANNY SARRAFF BARBOSA DOS SANTOS;PJ;ME;150.0;280.88;42132.0;1;Informado;2026-01-06;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2026-01-06T11:50:00"", ""numeroItem"": 4389, ""niFornecedor"": ""61848742000166"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-01-06T11:50:00"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""TIFANNY SARRAFF BARBOSA DOS SANTOS"", ""valorTotalHomologado"": 42132.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 150.0, ""valorUnitarioHomologado"": 280.88, ""percentualDesconto"": 24.9986, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2026-01-06"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""31443333000119-1-000025/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": true, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:19:40.211115
11762249000150-1-000004/2025;4424;1;36692856000112;36.692.856 JOAO VICTOR CUMARU DOS SANTOS;PJ;ME;6.0;25.51;153.06;1;Informado;2026-02-06;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 4424, ""dataInclusao"": ""2026-02-06T09:15:00"", ""niFornecedor"": ""36692856000112"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-02-06T09:15:00"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""36.692.856 JOAO VICTOR CUMARU DOS SANTOS"", ""valorTotalHomologado"": 153.06, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 6.0, ""valorUnitarioHomologado"": 25.51, ""percentualDesconto"": 38.2922, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2026-02-06"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""11762249000150-1-000004/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": true, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:19:50.239865
34865584000180-1-000007/2025;3;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;5.0;29.0;145.0;1;Informado;2025-12-16;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 3, ""dataInclusao"": ""2025-12-16T11:19:10"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-12-16T11:19:10"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 145.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 5.0, ""valorUnitarioHomologado"": 29.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-12-16"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34865584000180-1-000007/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:20:02.476292
34865584000180-1-000007/2025;4;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;5.0;29.0;145.0;1;Informado;2025-12-16;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 4, ""dataInclusao"": ""2025-12-16T11:19:04"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-12-16T11:19:04"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 145.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 5.0, ""valorUnitarioHomologado"": 29.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-12-16"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34865584000180-1-000007/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:20:15.840090
00743471000190-1-000001/2025;3;1;36692856000112;J. V. CUMARU DOS SANTOS LTDA;PJ;ME;1.0;12433.3;12433.3;1;Informado;2026-01-15;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""numeroItem"": 3, ""dataInclusao"": ""2026-01-15T11:45:07"", ""niFornecedor"": ""36692856000112"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-01-15T11:45:07"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""J. V. CUMARU DOS SANTOS LTDA"", ""valorTotalHomologado"": 12433.3, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 12433.3, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": {""id"": 157, ""nome"": ""Instrução normativa de critério de julgamento e/ou edital (Sorteio)"", ""descricao"": ""Critério de desempate: Realização de sorteio."", ""statusAtivo"": true}, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2026-01-15"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00743471000190-1-000001/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": true, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:20:31.060214
34868257000181-1-000072/2025;3;1;62565110000158;R&F SOLUCOES INTEGRADAS LTDA;PJ;ME;15.0;128.06;1920.9;1;Informado;2025-12-30;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""numeroItem"": 3, ""dataInclusao"": ""2025-12-30T17:09:13"", ""niFornecedor"": ""62565110000158"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-12-30T17:09:13"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R&F SOLUCOES INTEGRADAS LTDA"", ""valorTotalHomologado"": 1920.9, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 15.0, ""valorUnitarioHomologado"": 128.06, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-12-30"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34868257000181-1-000072/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:20:43.673425
34865584000180-1-000020/2025;1;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;1.0;1500.0;1500.0;1;Informado;2025-12-29;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 1, ""dataInclusao"": ""2025-12-29T17:50:50"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-12-29T17:50:50"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 1500.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 1500.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-12-29"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34865584000180-1-000020/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:20:55.859595
34870246000136-1-000091/2025;2;1;34048805000127;EQUINOX AMAZON EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA;PJ;Demais;20.0;179.0;3580.0;1;Informado;2026-01-06;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 2, ""dataInclusao"": ""2026-01-06T09:27:19"", ""niFornecedor"": ""34048805000127"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-01-06T09:27:19"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""EQUINOX AMAZON EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA"", ""valorTotalHomologado"": 3580.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 20.0, ""valorUnitarioHomologado"": 179.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2026-01-06"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34870246000136-1-000091/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:21:08.050099
15126437000305-1-000174/2026;10;1;21496889000110;NORT MAIS LTDA;PJ;ME;40.0;11.17;446.8;1;Informado;2026-02-05;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""numeroItem"": 10, ""dataInclusao"": ""2026-02-05T14:51:48"", ""niFornecedor"": ""21496889000110"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-02-05T14:51:48"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""NORT MAIS LTDA"", ""valorTotalHomologado"": 446.8, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 40.0, ""valorUnitarioHomologado"": 11.17, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2026-02-05"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000305-1-000174/2026"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:21:17.972239
00394502000144-1-000515/2026;2;1;60060410000150;HSD CIA LTDA;PJ;ME;50.0;61.0;3050.0;1;Informado;2026-02-16;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2026-02-16T09:36:37"", ""numeroItem"": 2, ""niFornecedor"": ""60060410000150"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-02-16T09:36:37"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""HSD CIA LTDA"", ""valorTotalHomologado"": 3050.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 50.0, ""valorUnitarioHomologado"": 61.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2026-02-16"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00394502000144-1-000515/2026"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:21:18.848644
11778652000178-1-000006/2025;7;1;60664535000199;I. SANTANA DIAS;PJ;Não Informado;60.0;47.9;2874.0;1;Informado;2026-02-03;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 7, ""dataInclusao"": ""2026-02-03T11:22:37"", ""niFornecedor"": ""60664535000199"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-02-03T11:26:35"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""I. SANTANA DIAS"", ""valorTotalHomologado"": 2874.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 60.0, ""valorUnitarioHomologado"": 47.9, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2026-02-03"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""11778652000178-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Natureza Jurídica não informada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""8885""}";2026-09-12T20:21:28.751193
11778652000178-1-000006/2025;8;1;60664535000199;I. SANTANA DIAS;PJ;Não Informado;60.0;47.9;2874.0;1;Informado;2026-02-03;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 8, ""dataInclusao"": ""2026-02-03T11:22:37"", ""niFornecedor"": ""60664535000199"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-02-03T11:26:36"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""I. SANTANA DIAS"", ""valorTotalHomologado"": 2874.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 60.0, ""valorUnitarioHomologado"": 47.9, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2026-02-03"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""11778652000178-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Natureza Jurídica não informada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""8885""}";2026-09-12T20:21:40.461736
